market,sector,month,pe_n,pe_mean,pe_median,pb_n,pb_mean,pb_median,ps_n,ps_mean,ps_median
HK,HK_中医药,2023-08,8,10.71,10.23,11,1.02,0.79,0,,
HK,HK_中医药,2023-09,8,10.85,10.26,11,0.98,0.81,0,,
HK,HK_中医药,2023-10,8,10.59,9.64,11,0.94,0.8,0,,
HK,HK_中医药,2023-11,8,10.77,10.44,11,0.96,0.69,0,,
HK,HK_中医药,2023-12,8,10.84,10.46,11,0.95,0.74,0,,
HK,HK_中医药,2024-01,8,9.1,8.99,11,0.83,0.73,0,,
HK,HK_中医药,2024-02,8,10.26,8.71,11,0.87,0.9,0,,
HK,HK_中医药,2024-03,8,10.14,8.89,11,0.81,0.84,0,,
HK,HK_中医药,2024-04,8,9.11,8.76,11,2.04,0.89,0,,
HK,HK_中医药,2024-05,8,9.2,9.14,11,1.75,0.88,0,,
HK,HK_中医药,2024-06,8,8.98,8.89,11,1.88,0.84,0,,
HK,HK_中医药,2024-07,8,7.61,6.43,11,1.75,0.82,0,,
HK,HK_中医药,2024-08,8,8.07,6.61,11,1.76,0.84,0,,
HK,HK_中医药,2024-09,8,8.72,7.08,11,1.77,0.97,0,,
HK,HK_中医药,2024-10,8,7.22,6.7,11,1.86,0.81,0,,
HK,HK_中医药,2024-11,8,8.17,7.62,11,2.33,0.86,0,,
HK,HK_中医药,2024-12,8,8.35,7.83,11,3.53,0.89,0,,
HK,HK_中医药,2025-01,8,7.84,6.91,11,4.04,0.83,0,,
HK,HK_中医药,2025-02,8,7.74,7.05,11,3.67,0.79,0,,
HK,HK_中医药,2025-03,8,7.87,6.9,11,2.55,0.75,0,,
HK,HK_中医药,2025-04,8,32.73,12.2,10,0.81,0.63,0,,
HK,HK_中医药,2025-05,8,36.27,12.98,10,0.89,0.72,0,,
HK,HK_中医药,2025-06,8,36.71,13.2,10,0.99,0.77,0,,
HK,HK_中医药,2025-07,9,41.18,12.36,10,1.0,0.83,0,,
HK,HK_中医药,2025-08,9,40.75,12.88,10,1.01,0.83,0,,
HK,HK_中医药,2025-09,9,45.43,13.02,10,1.1,0.85,0,,
HK,HK_中医药,2025-10,9,45.09,12.88,10,1.13,0.86,0,,
HK,HK_中医药,2025-11,9,43.56,13.05,10,1.09,0.89,0,,
HK,HK_中医药,2025-12,9,39.34,11.97,10,1.03,0.78,0,,
HK,HK_中医药,2026-01,9,40.11,12.06,10,1.06,0.93,0,,
HK,HK_中医药,2026-02,9,43.09,12.51,10,1.24,0.93,0,,
HK,HK_中医药,2026-03,9,44.37,11.97,10,1.29,0.85,0,,
HK,HK_中医药,2026-04,7,16.71,11.12,10,1.38,0.84,0,,
HK,HK_中医药,2026-05,7,16.43,10.69,10,1.25,0.81,0,,
HK,HK_中医药,2026-06,7,15.2,8.69,10,1.06,0.79,0,,
HK,HK_互动媒体及服务,2017-01,0,,,1,3.16,3.16,0,,
HK,HK_互动媒体及服务,2017-02,0,,,1,3.0,3.0,0,,
HK,HK_互动媒体及服务,2017-03,0,,,1,2.64,2.64,0,,
HK,HK_互动媒体及服务,2017-04,0,,,1,2.18,2.18,0,,
HK,HK_互动媒体及服务,2017-05,0,,,1,2.25,2.25,0,,
HK,HK_互动媒体及服务,2017-06,0,,,1,2.25,2.25,0,,
HK,HK_互动媒体及服务,2017-07,0,,,1,2.18,2.18,0,,
HK,HK_互动媒体及服务,2017-08,0,,,1,2.83,2.83,0,,
HK,HK_互动媒体及服务,2017-09,0,,,1,2.77,2.77,0,,
HK,HK_互动媒体及服务,2017-10,0,,,1,2.41,2.41,0,,
HK,HK_互动媒体及服务,2017-11,0,,,1,2.28,2.28,0,,
HK,HK_互动媒体及服务,2017-12,0,,,1,2.07,2.07,0,,
HK,HK_互动媒体及服务,2018-01,0,,,1,1.95,1.95,0,,
HK,HK_互动媒体及服务,2018-02,0,,,1,1.83,1.83,0,,
HK,HK_互动媒体及服务,2018-03,0,,,1,1.74,1.74,0,,
HK,HK_互动媒体及服务,2018-04,1,25.06,25.06,5,1.99,1.74,0,,
HK,HK_互动媒体及服务,2018-05,1,26.18,26.18,5,1.91,1.74,0,,
HK,HK_互动媒体及服务,2018-06,1,21.75,21.75,4,1.78,1.74,0,,
HK,HK_互动媒体及服务,2018-07,1,20.28,20.28,4,1.63,1.63,0,,
HK,HK_互动媒体及服务,2018-08,1,19.32,19.32,4,1.6,1.61,0,,
HK,HK_互动媒体及服务,2018-09,1,17.85,17.85,4,1.54,1.47,0,,
HK,HK_互动媒体及服务,2018-10,1,15.02,15.02,4,1.36,1.27,0,,
HK,HK_互动媒体及服务,2018-11,1,15.3,15.3,5,1.21,0.92,0,,
HK,HK_互动媒体及服务,2018-12,1,10.76,10.76,5,1.12,1.07,0,,
HK,HK_互动媒体及服务,2019-01,1,11.55,11.55,5,1.1,0.92,0,,
HK,HK_互动媒体及服务,2019-02,1,12.07,12.07,5,1.18,1.14,0,,
HK,HK_互动媒体及服务,2019-03,1,11.0,11.0,5,1.05,0.97,0,,
HK,HK_互动媒体及服务,2019-04,2,7.51,7.51,6,1.31,1.13,0,,
HK,HK_互动媒体及服务,2019-05,2,6.03,6.03,6,1.14,1.14,0,,
HK,HK_互动媒体及服务,2019-06,2,5.86,5.86,6,1.36,1.21,0,,
HK,HK_互动媒体及服务,2019-07,2,5.62,5.62,6,1.31,1.13,0,,
HK,HK_互动媒体及服务,2019-08,2,5.08,5.08,6,1.4,1.1,0,,
HK,HK_互动媒体及服务,2019-09,2,5.99,5.99,6,1.23,1.09,0,,
HK,HK_互动媒体及服务,2019-10,2,6.26,6.26,6,1.15,1.08,0,,
HK,HK_互动媒体及服务,2019-11,2,5.46,5.46,6,1.03,1.0,0,,
HK,HK_互动媒体及服务,2019-12,2,5.87,5.87,6,1.06,1.0,0,,
HK,HK_互动媒体及服务,2020-01,2,5.29,5.29,6,1.0,0.94,0,,
HK,HK_互动媒体及服务,2020-02,2,5.24,5.24,6,0.96,0.96,0,,
HK,HK_互动媒体及服务,2020-03,2,5.11,5.11,6,0.85,0.72,0,,
HK,HK_互动媒体及服务,2020-04,3,77.55,47.98,6,0.82,0.7,0,,
HK,HK_互动媒体及服务,2020-05,3,70.12,46.38,6,0.77,0.67,0,,
HK,HK_互动媒体及服务,2020-06,3,124.91,47.18,6,0.93,1.03,0,,
HK,HK_互动媒体及服务,2020-07,3,100.29,45.58,6,0.92,0.85,0,,
HK,HK_互动媒体及服务,2020-08,3,105.21,45.38,6,0.91,0.87,0,,
HK,HK_互动媒体及服务,2020-09,5,70.56,41.18,8,3.89,1.05,0,,
HK,HK_互动媒体及服务,2020-10,5,76.37,41.38,8,5.22,1.14,0,,
HK,HK_互动媒体及服务,2020-11,5,70.07,44.38,8,4.28,1.19,0,,
HK,HK_互动媒体及服务,2020-12,5,72.51,44.38,8,4.1,1.24,0,,
HK,HK_互动媒体及服务,2021-01,5,89.49,41.38,8,4.79,1.41,0,,
HK,HK_互动媒体及服务,2021-02,5,89.8,41.38,8,5.01,1.4,0,,
HK,HK_互动媒体及服务,2021-03,5,87.85,40.18,8,4.98,1.37,0,,
HK,HK_互动媒体及服务,2021-04,5,28.78,21.0,8,2.15,1.96,0,,
HK,HK_互动媒体及服务,2021-05,5,28.39,27.84,8,2.17,1.61,0,,
HK,HK_互动媒体及服务,2021-06,5,29.88,25.51,8,2.51,2.6,0,,
HK,HK_互动媒体及服务,2021-07,5,28.41,22.54,8,3.38,2.36,0,,
HK,HK_互动媒体及服务,2021-08,5,25.88,18.7,8,3.88,2.11,0,,
HK,HK_互动媒体及服务,2021-09,5,22.61,19.29,8,5.63,1.96,0,,
HK,HK_互动媒体及服务,2021-10,5,21.79,20.75,8,5.01,1.77,0,,
HK,HK_互动媒体及服务,2021-11,5,20.17,19.7,8,4.6,1.76,0,,
HK,HK_互动媒体及服务,2021-12,5,19.81,18.7,8,3.89,1.75,0,,
HK,HK_互动媒体及服务,2022-01,5,16.85,14.22,8,4.18,1.65,0,,
HK,HK_互动媒体及服务,2022-02,5,16.44,11.89,8,4.76,1.9,0,,
HK,HK_互动媒体及服务,2022-03,5,15.98,11.54,8,5.4,1.88,0,,
HK,HK_互动媒体及服务,2022-04,6,17.18,13.55,8,6.28,1.77,0,,
HK,HK_互动媒体及服务,2022-05,6,16.34,10.94,8,6.71,1.73,0,,
HK,HK_互动媒体及服务,2022-06,6,14.71,11.11,8,12.67,1.64,0,,
HK,HK_互动媒体及服务,2022-07,6,14.04,10.68,8,11.34,1.49,0,,
HK,HK_互动媒体及服务,2022-08,6,11.17,8.97,8,9.06,1.33,0,,
HK,HK_互动媒体及服务,2022-09,6,11.25,8.89,8,6.23,1.33,0,,
HK,HK_互动媒体及服务,2022-10,6,10.75,8.8,8,7.29,1.26,0,,
HK,HK_互动媒体及服务,2022-11,6,12.06,10.05,8,7.34,1.35,0,,
HK,HK_互动媒体及服务,2022-12,6,13.92,10.27,8,6.63,1.58,0,,
HK,HK_互动媒体及服务,2023-01,6,12.61,10.62,8,5.93,1.51,0,,
HK,HK_互动媒体及服务,2023-02,7,16.43,13.21,10,5.71,1.63,0,,
HK,HK_互动媒体及服务,2023-03,7,16.37,12.66,10,6.06,1.65,0,,
HK,HK_互动媒体及服务,2023-04,7,42.66,46.28,15,5.03,2.21,0,,
HK,HK_互动媒体及服务,2023-05,7,38.12,35.41,15,4.86,1.84,0,,
HK,HK_互动媒体及服务,2023-06,7,46.05,33.92,15,4.53,2.27,0,,
HK,HK_互动媒体及服务,2023-07,7,47.99,40.3,15,5.35,3.0,0,,
HK,HK_互动媒体及服务,2023-08,7,46.65,33.6,15,5.06,2.94,0,,
HK,HK_互动媒体及服务,2023-09,8,49.6,37.56,15,4.38,3.02,0,,
HK,HK_互动媒体及服务,2023-10,8,43.33,31.94,15,3.83,2.69,0,,
HK,HK_互动媒体及服务,2023-11,8,44.84,30.47,15,3.77,2.0,0,,
HK,HK_互动媒体及服务,2023-12,8,45.17,28.68,15,4.09,2.2,0,,
HK,HK_互动媒体及服务,2024-01,8,33.95,24.63,15,3.51,1.91,0,,
HK,HK_互动媒体及服务,2024-02,8,36.93,26.11,15,3.57,1.79,0,,
HK,HK_互动媒体及服务,2024-03,8,41.54,24.33,15,3.77,1.82,0,,
HK,HK_互动媒体及服务,2024-04,9,21.99,15.0,14,2.51,2.1,0,,
HK,HK_互动媒体及服务,2024-05,9,21.37,14.48,14,2.57,1.93,0,,
HK,HK_互动媒体及服务,2024-06,10,38.95,13.41,15,3.7,2.68,0,,
HK,HK_互动媒体及服务,2024-07,10,43.21,13.69,15,3.84,2.56,0,,
HK,HK_互动媒体及服务,2024-08,10,41.8,14.1,15,3.69,2.38,0,,
HK,HK_互动媒体及服务,2024-09,10,42.97,14.97,16,3.95,3.23,0,,
HK,HK_互动媒体及服务,2024-10,10,69.67,11.91,16,5.48,2.63,0,,
HK,HK_互动媒体及服务,2024-11,10,28.99,10.35,16,2.74,2.67,0,,
HK,HK_互动媒体及服务,2024-12,10,24.64,11.61,16,2.54,2.8,0,,
HK,HK_互动媒体及服务,2025-01,10,24.85,11.56,16,2.52,2.88,0,,
HK,HK_互动媒体及服务,2025-02,10,23.6,11.12,16,2.53,2.54,0,,
HK,HK_互动媒体及服务,2025-03,10,24.13,12.99,16,2.61,2.35,0,,
HK,HK_互动媒体及服务,2025-04,10,17.87,16.91,16,2.37,2.39,0,,
HK,HK_互动媒体及服务,2025-05,10,18.98,16.71,16,2.63,2.34,0,,
HK,HK_互动媒体及服务,2025-06,10,21.08,17.89,16,2.93,2.15,0,,
HK,HK_互动媒体及服务,2025-07,10,24.39,20.1,16,3.42,2.59,0,,
HK,HK_互动媒体及服务,2025-08,10,24.86,20.91,16,3.78,2.61,0,,
HK,HK_互动媒体及服务,2025-09,9,25.58,23.76,16,3.73,2.61,0,,
HK,HK_互动媒体及服务,2025-10,9,24.51,22.21,16,3.43,2.69,0,,
HK,HK_互动媒体及服务,2025-11,9,23.74,20.39,16,3.13,2.68,0,,
HK,HK_互动媒体及服务,2025-12,9,23.24,20.78,16,3.03,2.63,0,,
HK,HK_互动媒体及服务,2026-01,9,24.72,22.51,16,3.4,2.49,0,,
HK,HK_互动媒体及服务,2026-02,9,21.72,20.91,16,2.86,2.25,0,,
HK,HK_互动媒体及服务,2026-03,9,19.22,18.95,16,2.44,2.21,0,,
HK,HK_互动媒体及服务,2026-04,10,27.71,19.57,16,10.85,1.49,0,,
HK,HK_互动媒体及服务,2026-05,10,27.27,18.63,16,10.72,1.76,0,,
HK,HK_互动媒体及服务,2026-06,10,25.8,17.84,16,10.38,1.56,0,,
HK,HK_互联网服务及基础设施,2017-01,0,,,0,,,0,,
HK,HK_互联网服务及基础设施,2017-02,0,,,0,,,0,,
HK,HK_互联网服务及基础设施,2017-03,0,,,0,,,0,,
HK,HK_互联网服务及基础设施,2017-04,0,,,0,,,0,,
HK,HK_互联网服务及基础设施,2017-05,0,,,0,,,0,,
HK,HK_互联网服务及基础设施,2017-06,0,,,0,,,0,,
HK,HK_互联网服务及基础设施,2017-07,1,343.77,343.77,1,12.77,12.77,0,,
HK,HK_互联网服务及基础设施,2017-08,1,293.38,293.38,1,10.9,10.9,0,,
HK,HK_互联网服务及基础设施,2017-09,1,288.93,288.93,1,10.73,10.73,0,,
HK,HK_互联网服务及基础设施,2017-10,1,225.2,225.2,1,8.37,8.37,0,,
HK,HK_互联网服务及基础设施,2017-11,1,234.1,234.1,1,8.7,8.7,0,,
HK,HK_互联网服务及基础设施,2017-12,1,268.19,268.19,1,9.96,9.96,0,,
HK,HK_互联网服务及基础设施,2018-01,1,234.1,234.1,1,8.7,8.7,0,,
HK,HK_互联网服务及基础设施,2018-02,1,234.1,234.1,1,8.7,8.7,0,,
HK,HK_互联网服务及基础设施,2018-03,1,222.24,222.24,1,8.26,8.26,0,,
HK,HK_互联网服务及基础设施,2018-04,2,110.12,110.12,3,3.73,2.32,0,,
HK,HK_互联网服务及基础设施,2018-05,2,103.66,103.66,3,3.61,2.39,0,,
HK,HK_互联网服务及基础设施,2018-06,2,137.75,137.75,3,4.49,2.5,0,,
HK,HK_互联网服务及基础设施,2018-07,2,11.09,11.09,4,3.19,2.13,0,,
HK,HK_互联网服务及基础设施,2018-08,2,14.1,14.1,4,3.12,2.42,0,,
HK,HK_互联网服务及基础设施,2018-09,2,14.1,14.1,4,1.96,2.12,0,,
HK,HK_互联网服务及基础设施,2018-10,2,13.51,13.51,4,1.68,1.63,0,,
HK,HK_互联网服务及基础设施,2018-11,2,13.38,13.38,4,2.06,2.01,0,,
HK,HK_互联网服务及基础设施,2018-12,2,14.33,14.33,4,2.72,2.23,0,,
HK,HK_互联网服务及基础设施,2019-01,2,14.92,14.92,4,2.16,2.07,0,,
HK,HK_互联网服务及基础设施,2019-02,2,18.06,18.06,4,2.43,2.43,0,,
HK,HK_互联网服务及基础设施,2019-03,2,19.29,19.29,4,2.4,2.42,0,,
HK,HK_互联网服务及基础设施,2019-04,2,18.34,18.34,4,2.48,2.5,0,,
HK,HK_互联网服务及基础设施,2019-05,2,16.66,16.66,4,2.29,2.28,0,,
HK,HK_互联网服务及基础设施,2019-06,2,15.96,15.96,4,2.22,2.16,0,,
HK,HK_互联网服务及基础设施,2019-07,3,19.74,15.75,4,1.78,1.6,0,,
HK,HK_互联网服务及基础设施,2019-08,3,19.71,15.5,4,1.72,1.53,0,,
HK,HK_互联网服务及基础设施,2019-09,3,19.62,16.49,4,1.79,1.53,0,,
HK,HK_互联网服务及基础设施,2019-10,3,19.56,15.75,4,1.77,1.57,0,,
HK,HK_互联网服务及基础设施,2019-11,3,16.7,14.76,4,1.59,1.33,0,,
HK,HK_互联网服务及基础设施,2019-12,3,18.1,16.99,4,1.7,1.36,0,,
HK,HK_互联网服务及基础设施,2020-01,3,15.73,14.76,4,1.56,1.33,0,,
HK,HK_互联网服务及基础设施,2020-02,3,17.78,14.26,4,1.64,1.48,0,,
HK,HK_互联网服务及基础设施,2020-03,3,18.44,12.77,4,1.51,1.58,0,,
HK,HK_互联网服务及基础设施,2020-04,3,15.35,16.0,4,1.5,1.26,0,,
HK,HK_互联网服务及基础设施,2020-05,4,12.96,12.43,5,1.75,1.25,0,,
HK,HK_互联网服务及基础设施,2020-06,4,12.35,11.89,5,1.64,1.19,0,,
HK,HK_互联网服务及基础设施,2020-07,4,37.99,6.75,5,1.57,1.24,0,,
HK,HK_互联网服务及基础设施,2020-08,4,41.15,7.06,5,1.63,1.31,0,,
HK,HK_互联网服务及基础设施,2020-09,4,43.37,6.35,5,1.59,1.3,0,,
HK,HK_互联网服务及基础设施,2020-10,4,50.38,6.69,5,1.67,1.23,0,,
HK,HK_互联网服务及基础设施,2020-11,4,48.64,6.41,5,1.59,1.19,0,,
HK,HK_互联网服务及基础设施,2020-12,4,49.9,6.81,5,1.67,1.27,0,,
HK,HK_互联网服务及基础设施,2021-01,4,43.16,7.08,5,1.62,1.3,0,,
HK,HK_互联网服务及基础设施,2021-02,4,60.52,8.22,5,1.98,1.33,0,,
HK,HK_互联网服务及基础设施,2021-03,4,59.36,7.98,5,1.9,1.28,0,,
HK,HK_互联网服务及基础设施,2021-04,5,62.22,13.8,5,1.73,1.18,0,,
HK,HK_互联网服务及基础设施,2021-05,5,64.41,11.07,5,1.73,1.07,0,,
HK,HK_互联网服务及基础设施,2021-06,5,66.35,12.89,5,1.79,1.18,0,,
HK,HK_互联网服务及基础设施,2021-07,5,37.16,50.05,5,1.86,1.13,0,,
HK,HK_互联网服务及基础设施,2021-08,5,42.03,51.9,5,2.0,1.37,0,,
HK,HK_互联网服务及基础设施,2021-09,5,69.65,52.5,5,2.58,1.27,0,,
HK,HK_互联网服务及基础设施,2021-10,5,70.72,49.73,5,2.56,1.21,0,,
HK,HK_互联网服务及基础设施,2021-11,5,61.08,40.87,5,2.23,1.15,0,,
HK,HK_互联网服务及基础设施,2021-12,5,56.68,31.5,5,2.18,1.2,0,,
HK,HK_互联网服务及基础设施,2022-01,5,49.88,27.56,5,2.02,1.21,0,,
HK,HK_互联网服务及基础设施,2022-02,5,52.64,25.59,5,2.06,1.15,0,,
HK,HK_互联网服务及基础设施,2022-03,5,49.44,20.95,5,1.95,1.19,0,,
HK,HK_互联网服务及基础设施,2022-04,4,20.82,16.98,5,1.94,1.17,0,,
HK,HK_互联网服务及基础设施,2022-05,4,18.51,14.41,5,1.85,1.08,0,,
HK,HK_互联网服务及基础设施,2022-06,4,18.47,14.78,5,1.86,1.21,0,,
HK,HK_互联网服务及基础设施,2022-07,4,29.3,19.31,5,1.66,1.12,0,,
HK,HK_互联网服务及基础设施,2022-08,4,27.44,15.86,5,1.6,1.14,0,,
HK,HK_互联网服务及基础设施,2022-09,4,24.33,14.6,5,1.39,1.12,0,,
HK,HK_互联网服务及基础设施,2022-10,4,24.77,14.84,5,1.38,1.06,0,,
HK,HK_互联网服务及基础设施,2022-11,4,25.75,17.65,5,1.39,1.09,0,,
HK,HK_互联网服务及基础设施,2022-12,5,24.1,10.99,6,1.83,1.7,0,,
HK,HK_互联网服务及基础设施,2023-01,5,23.09,10.71,6,1.87,1.7,0,,
HK,HK_互联网服务及基础设施,2023-02,5,20.94,10.99,6,2.12,1.72,0,,
HK,HK_互联网服务及基础设施,2023-03,5,22.51,10.37,6,2.04,1.67,0,,
HK,HK_互联网服务及基础设施,2023-04,5,25.72,23.01,9,1.74,1.54,0,,
HK,HK_互联网服务及基础设施,2023-05,5,25.49,21.6,9,1.56,1.16,0,,
HK,HK_互联网服务及基础设施,2023-06,5,24.58,20.48,9,1.56,1.65,0,,
HK,HK_互联网服务及基础设施,2023-07,6,24.64,20.33,9,1.52,1.82,0,,
HK,HK_互联网服务及基础设施,2023-08,6,22.43,17.94,9,1.38,1.5,0,,
HK,HK_互联网服务及基础设施,2023-09,6,20.57,17.13,9,1.3,1.33,0,,
HK,HK_互联网服务及基础设施,2023-10,6,21.44,16.04,9,1.27,1.28,0,,
HK,HK_互联网服务及基础设施,2023-11,6,19.09,16.43,9,1.17,1.2,0,,
HK,HK_互联网服务及基础设施,2023-12,6,18.51,15.63,9,1.16,1.19,0,,
HK,HK_互联网服务及基础设施,2024-01,6,17.38,13.48,9,1.0,1.07,0,,
HK,HK_互联网服务及基础设施,2024-02,6,16.09,12.16,9,0.99,0.83,0,,
HK,HK_互联网服务及基础设施,2024-03,6,16.37,13.1,9,0.98,1.04,0,,
HK,HK_互联网服务及基础设施,2024-04,7,19.74,15.08,10,1.08,1.11,0,,
HK,HK_互联网服务及基础设施,2024-05,7,20.24,15.82,10,1.04,1.02,0,,
HK,HK_互联网服务及基础设施,2024-06,8,28.57,14.49,11,4.07,0.9,0,,
HK,HK_互联网服务及基础设施,2024-07,7,49.42,14.14,11,3.87,0.92,0,,
HK,HK_互联网服务及基础设施,2024-08,7,94.5,15.21,11,3.98,1.32,0,,
HK,HK_互联网服务及基础设施,2024-09,7,96.18,17.35,11,4.08,1.34,0,,
HK,HK_互联网服务及基础设施,2024-10,7,114.68,17.93,11,3.24,1.53,0,,
HK,HK_互联网服务及基础设施,2024-11,7,96.94,20.0,11,3.53,1.59,0,,
HK,HK_互联网服务及基础设施,2024-12,7,71.8,20.34,11,3.66,1.38,0,,
HK,HK_互联网服务及基础设施,2025-01,7,64.23,17.8,11,3.48,1.78,0,,
HK,HK_互联网服务及基础设施,2025-02,7,69.7,28.73,11,3.78,2.05,0,,
HK,HK_互联网服务及基础设施,2025-03,7,63.67,30.07,11,3.35,1.87,0,,
HK,HK_互联网服务及基础设施,2025-04,8,55.2,20.11,12,2.29,1.74,0,,
HK,HK_互联网服务及基础设施,2025-05,8,71.14,21.72,12,2.35,1.54,0,,
HK,HK_互联网服务及基础设施,2025-06,8,76.97,25.07,12,2.53,1.75,0,,
HK,HK_互联网服务及基础设施,2025-07,7,38.83,19.55,11,3.37,2.57,0,,
HK,HK_互联网服务及基础设施,2025-08,7,38.87,19.45,12,3.53,2.68,0,,
HK,HK_互联网服务及基础设施,2025-09,7,42.47,20.55,12,3.28,2.57,0,,
HK,HK_互联网服务及基础设施,2025-10,7,33.97,17.91,12,2.55,2.32,0,,
HK,HK_互联网服务及基础设施,2025-11,7,33.78,20.0,12,2.46,2.27,0,,
HK,HK_互联网服务及基础设施,2025-12,7,35.88,19.91,12,2.33,2.2,0,,
HK,HK_互联网服务及基础设施,2026-01,7,35.15,24.55,12,2.48,2.44,0,,
HK,HK_互联网服务及基础设施,2026-02,7,35.13,23.36,12,2.37,2.12,0,,
HK,HK_互联网服务及基础设施,2026-03,8,32.18,25.47,13,2.62,2.42,0,,
HK,HK_互联网服务及基础设施,2026-04,8,43.15,23.97,13,2.56,2.49,0,,
HK,HK_互联网服务及基础设施,2026-05,8,40.16,24.11,13,2.26,2.07,0,,
HK,HK_互联网服务及基础设施,2026-06,8,38.93,22.13,13,2.06,1.96,0,,
HK,HK_医疗及医学美容服务,2017-01,0,,,1,10.18,10.18,0,,
HK,HK_医疗及医学美容服务,2017-02,0,,,1,9.24,9.24,0,,
HK,HK_医疗及医学美容服务,2017-03,0,,,1,9.37,9.37,0,,
HK,HK_医疗及医学美容服务,2017-04,0,,,1,8.8,8.8,0,,
HK,HK_医疗及医学美容服务,2017-05,0,,,1,9.49,9.49,0,,
HK,HK_医疗及医学美容服务,2017-06,0,,,1,8.52,8.52,0,,
HK,HK_医疗及医学美容服务,2017-07,1,10.36,10.36,3,4.56,2.88,0,,
HK,HK_医疗及医学美容服务,2017-08,1,10.43,10.43,3,4.78,2.9,0,,
HK,HK_医疗及医学美容服务,2017-09,1,10.28,10.28,3,5.03,2.86,0,,
HK,HK_医疗及医学美容服务,2017-10,3,26.6,33.82,6,3.79,2.66,0,,
HK,HK_医疗及医学美容服务,2017-11,3,23.61,29.33,6,3.5,2.24,0,,
HK,HK_医疗及医学美容服务,2017-12,3,21.16,27.34,6,3.29,2.03,0,,
HK,HK_医疗及医学美容服务,2018-01,4,20.41,21.29,7,3.03,2.22,0,,
HK,HK_医疗及医学美容服务,2018-02,3,28.0,31.36,6,3.86,2.38,0,,
HK,HK_医疗及医学美容服务,2018-03,3,24.45,28.79,6,3.97,2.11,0,,
HK,HK_医疗及医学美容服务,2018-04,6,36.82,33.36,10,2.99,2.41,0,,
HK,HK_医疗及医学美容服务,2018-05,7,29.9,29.55,11,2.71,2.25,0,,
HK,HK_医疗及医学美容服务,2018-06,7,29.68,27.83,11,2.59,2.12,0,,
HK,HK_医疗及医学美容服务,2018-07,6,29.29,31.4,11,2.72,2.14,0,,
HK,HK_医疗及医学美容服务,2018-08,6,27.89,30.46,11,2.56,1.93,0,,
HK,HK_医疗及医学美容服务,2018-09,6,27.29,29.61,11,2.46,2.18,0,,
HK,HK_医疗及医学美容服务,2018-10,6,22.86,23.92,11,2.16,1.95,0,,
HK,HK_医疗及医学美容服务,2018-11,6,24.16,25.18,11,2.21,1.89,0,,
HK,HK_医疗及医学美容服务,2018-12,6,22.68,23.01,11,2.16,1.94,0,,
HK,HK_医疗及医学美容服务,2019-01,6,23.2,23.26,11,2.05,1.87,0,,
HK,HK_医疗及医学美容服务,2019-02,6,22.33,23.84,11,2.06,1.92,0,,
HK,HK_医疗及医学美容服务,2019-03,6,21.92,23.71,11,2.04,1.76,0,,
HK,HK_医疗及医学美容服务,2019-04,5,23.85,16.32,11,2.01,1.78,0,,
HK,HK_医疗及医学美容服务,2019-05,5,23.24,14.37,11,1.91,1.58,0,,
HK,HK_医疗及医学美容服务,2019-06,5,21.82,16.68,11,1.93,1.56,0,,
HK,HK_医疗及医学美容服务,2019-07,5,18.68,15.0,11,1.81,1.31,0,,
HK,HK_医疗及医学美容服务,2019-08,5,16.52,14.68,11,1.64,1.16,0,,
HK,HK_医疗及医学美容服务,2019-09,5,16.94,12.12,11,1.64,1.16,0,,
HK,HK_医疗及医学美容服务,2019-10,5,27.68,11.47,11,1.62,1.04,0,,
HK,HK_医疗及医学美容服务,2019-11,5,25.69,10.94,11,1.58,1.12,0,,
HK,HK_医疗及医学美容服务,2019-12,5,26.02,11.5,11,1.57,1.18,0,,
HK,HK_医疗及医学美容服务,2020-01,5,31.26,12.03,11,1.57,1.05,0,,
HK,HK_医疗及医学美容服务,2020-02,5,23.67,10.09,11,1.41,0.9,0,,
HK,HK_医疗及医学美容服务,2020-03,6,176.37,13.55,11,1.24,0.82,0,,
HK,HK_医疗及医学美容服务,2020-04,4,20.87,6.52,11,1.28,1.39,0,,
HK,HK_医疗及医学美容服务,2020-05,4,18.09,5.47,11,1.3,1.39,0,,
HK,HK_医疗及医学美容服务,2020-06,4,21.57,7.22,11,1.51,1.6,0,,
HK,HK_医疗及医学美容服务,2020-07,4,22.66,9.38,11,1.41,1.1,0,,
HK,HK_医疗及医学美容服务,2020-08,4,22.39,9.1,11,1.39,1.12,0,,
HK,HK_医疗及医学美容服务,2020-09,3,27.19,14.65,9,1.29,1.0,0,,
HK,HK_医疗及医学美容服务,2020-10,3,9.66,13.19,9,1.27,1.02,0,,
HK,HK_医疗及医学美容服务,2020-11,4,197.55,15.9,9,1.26,1.01,0,,
HK,HK_医疗及医学美容服务,2020-12,4,224.79,16.88,9,1.26,1.15,0,,
HK,HK_医疗及医学美容服务,2021-01,3,272.12,23.0,9,1.21,1.04,0,,
HK,HK_医疗及医学美容服务,2021-02,3,272.47,19.84,9,1.18,1.0,0,,
HK,HK_医疗及医学美容服务,2021-03,4,214.43,13.48,10,1.16,0.87,0,,
HK,HK_医疗及医学美容服务,2021-04,3,12.73,7.17,10,1.58,0.99,0,,
HK,HK_医疗及医学美容服务,2021-05,3,22.94,24.7,10,2.12,1.5,0,,
HK,HK_医疗及医学美容服务,2021-06,3,21.68,18.74,10,2.49,1.54,0,,
